,date,state,fips,cases,deaths
2610,2020-04-19,Alaska,2,317,7
2611,2020-04-19,American Samoa,60,0,0
2612,2020-04-19,Arizona,4,4929,188
2613,2020-04-19,Arkansas,5,1781,39
2614,2020-04-19,California,6,31544,1176
2615,2020-04-19,Colorado,8,9730,421
2616,2020-04-19,Connecticut,9,17962,1127
2617,2020-04-19,Delaware,10,2538,67
2618,2020-04-19,District of Columbia,11,2793,96
2619,2020-04-19,Florida,12,26306,773
2620,2020-04-19,Georgia,13,17619,682
2621,2020-04-19,Guam,66,808,6
2622,2020-04-19,Hawaii,15,574,10
2623,2020-04-19,Idaho,16,1581,45
2624,2020-04-19,Illinois,17,30357,1302
2625,2020-04-19,Indiana,18,11210,562
2626,2020-04-19,Iowa,19,2915,75
2627,2020-04-19,Kansas,20,1898,94
2628,2020-04-19,Kentucky,21,2960,149
2629,2020-04-19,Louisiana,22,23928,1296
2630,2020-04-19,Maine,23,867,34
2631,2020-04-19,Maryland,24,12830,486
2632,2020-04-19,Massachusetts,25,38077,1706
2633,2020-04-19,Michigan,26,31348,2389
2634,2020-04-19,Minnesota,27,2356,134
2635,2020-04-19,Mississippi,28,4274,159
2636,2020-04-19,Missouri,29,5667,196
2637,2020-04-19,Montana,30,433,10
2638,2020-04-19,Nebraska,31,1474,28
2639,2020-04-19,Nevada,32,3741,158
2640,2020-04-19,New Hampshire,33,1392,41
2641,2020-04-19,New Jersey,34,85301,4202
2642,2020-04-19,New Mexico,35,1845,55
2643,2020-04-19,New York,36,242817,13869
2644,2020-04-19,North Carolina,37,6493,183
2645,2020-04-19,North Dakota,38,585,10
2646,2020-04-19,Northern Mariana Islands,69,14,2
2647,2020-04-19,Ohio,39,11602,471
2648,2020-04-19,Oklahoma,40,2599,140
2649,2020-04-19,Oregon,41,1910,74
2650,2020-04-19,Pennsylvania,42,32992,1285
2651,2020-04-19,Puerto Rico,72,1213,41
2652,2020-04-19,Rhode Island,44,4706,150
2653,2020-04-19,South Carolina,45,4377,120
2654,2020-04-19,South Dakota,46,1635,7
2655,2020-04-19,Tennessee,47,6845,156
2656,2020-04-19,Texas,48,19441,503
2657,2020-04-19,Utah,49,3071,27
2658,2020-04-19,Vermont,50,812,37
2659,2020-04-19,Virgin Islands,78,53,3
2660,2020-04-19,Virginia,51,8537,277
2661,2020-04-19,Washington,53,11805,637
2662,2020-04-19,West Virginia,54,890,20
2663,2020-04-19,Wisconsin,55,4346,222
2664,2020-04-19,Wyoming,56,313,2
2665,2020-04-20,Alabama,1,5078,164
2666,2020-04-20,Alaska,2,319,7
2667,2020-04-20,American Samoa,60,0,0
2668,2020-04-20,Arizona,4,5064,191
2669,2020-04-20,Arkansas,5,1971,42
2670,2020-04-20,California,6,33862,1223
2671,2020-04-20,Colorado,8,10106,448
2672,2020-04-20,Connecticut,9,19815,1331
2673,2020-04-20,Delaware,10,2745,72
2674,2020-04-20,District of Columbia,11,2927,105
2675,2020-04-20,Florida,12,27050,822
2676,2020-04-20,Georgia,13,18447,767
2677,2020-04-20,Guam,66,811,6
2678,2020-04-20,Hawaii,15,578,10
2679,2020-04-20,Idaho,16,1638,48
2680,2020-04-20,Illinois,17,31508,1359
2681,2020-04-20,Indiana,18,11686,569
2682,2020-04-20,Iowa,19,3175,79
2683,2020-04-20,Kansas,20,2031,101
2684,2020-04-20,Kentucky,21,3050,155
2685,2020-04-20,Louisiana,22,24523,1328
2686,2020-04-20,Maine,23,875,35
2687,2020-04-20,Maryland,24,13684,516
2688,2020-04-20,Massachusetts,25,39643,1809
2689,2020-04-20,Michigan,26,31927,2466
2690,2020-04-20,Minnesota,27,2470,143
2691,2020-04-20,Mississippi,28,4512,169
2692,2020-04-20,Missouri,29,5807,201
2693,2020-04-20,Montana,30,433,12
2694,2020-04-20,Nebraska,31,1648,33
2695,2020-04-20,Nevada,32,3830,163
2696,2020-04-20,New Hampshire,33,1447,42
2697,2020-04-20,New Jersey,34,88806,4377
2698,2020-04-20,New Mexico,35,1971,58
2699,2020-04-20,New York,36,247543,14347
2700,2020-04-20,North Carolina,37,6764,187
2701,2020-04-20,North Dakota,38,627,13
2702,2020-04-20,Northern Mariana Islands,69,14,2
2703,2020-04-20,Ohio,39,12919,509
2704,2020-04-20,Oklahoma,40,2680,143
2705,2020-04-20,Oregon,41,1956,75
2706,2020-04-20,Pennsylvania,42,34005,1366
2707,2020-04-20,Puerto Rico,72,1252,42
2708,2020-04-20,Rhode Island,44,5090,155
2709,2020-04-20,South Carolina,45,4439,124
2710,2020-04-20,South Dakota,46,1685,7
2711,2020-04-20,Tennessee,47,7015,162
2712,2020-04-20,Texas,48,20035,523
2713,2020-04-20,Utah,49,3213,28
2714,2020-04-20,Vermont,50,816,38
2715,2020-04-20,Virgin Islands,78,54,3
2716,2020-04-20,Virginia,51,8990,300
2717,2020-04-20,Washington,53,12191,661
2718,2020-04-20,West Virginia,54,908,26
2719,2020-04-20,Wisconsin,55,4499,231
2720,2020-04-20,Wyoming,56,317,2
2721,2020-04-21,Alabama,1,5327,186
2722,2020-04-21,Alaska,2,327,7
2723,2020-04-21,American Samoa,60,0,0
2724,2020-04-21,Arizona,4,5251,213
2725,2020-04-21,Arkansas,5,2262,43
2726,2020-04-21,California,6,35844,1316
2727,2020-04-21,Colorado,8,10447,484
2728,2020-04-21,Connecticut,9,20360,1423
2729,2020-04-21,Delaware,10,2931,82
2730,2020-04-21,District of Columbia,11,3098,112
2731,2020-04-21,Florida,12,27861,866
2732,2020-04-21,Georgia,13,19189,810
2733,2020-04-21,Guam,66,852,6
2734,2020-04-21,Hawaii,15,580,12
2735,2020-04-21,Idaho,16,1659,51
2736,2020-04-21,Illinois,17,33059,1479
2737,2020-04-21,Indiana,18,12097,630
2738,2020-04-21,Iowa,19,3641,83
2739,2020-04-21,Kansas,20,2115,107
2740,2020-04-21,Kentucky,21,3193,172
2741,2020-04-21,Louisiana,22,24854,1405
2742,2020-04-21,Maine,23,888,36
2743,2020-04-21,Maryland,24,14193,584
2744,2020-04-21,Massachusetts,25,41199,1961
2745,2020-04-21,Michigan,26,32935,2698
2746,2020-04-21,Minnesota,27,2567,160
2747,2020-04-21,Mississippi,28,4716,183
2748,2020-04-21,Missouri,29,5941,221
2749,2020-04-21,Montana,30,437,12
2750,2020-04-21,Nebraska,31,1727,38
2751,2020-04-21,Nevada,32,3937,163
2752,2020-04-21,New Hampshire,33,1491,42
2753,2020-04-21,New Jersey,34,92387,4753
2754,2020-04-21,New Mexico,35,2072,65
2755,2020-04-21,New York,36,251720,14828
2756,2020-04-21,North Carolina,37,6951,217
2757,2020-04-21,North Dakota,38,644,13
2758,2020-04-21,Northern Mariana Islands,69,14,2
2759,2020-04-21,Ohio,39,13725,557
2760,2020-04-21,Oklahoma,40,2807,164
2761,2020-04-21,Oregon,41,2002,78
2762,2020-04-21,Pennsylvania,42,35384,1620
2763,2020-04-21,Puerto Rico,72,915,43
2764,2020-04-21,Rhode Island,44,5500,171
2765,2020-04-21,South Carolina,45,4608,135
2766,2020-04-21,South Dakota,46,1755,8
2767,2020-04-21,Tennessee,47,7341,167
2768,2020-04-21,Texas,48,20949,552
2769,2020-04-21,Utah,49,3301,32
2770,2020-04-21,Vermont,50,818,40
2771,2020-04-21,Virgin Islands,78,54,3
2772,2020-04-21,Virginia,51,9630,325
2773,2020-04-21,Washington,53,12345,683
2774,2020-04-21,West Virginia,54,929,26
2775,2020-04-21,Wisconsin,55,4620,243
2776,2020-04-21,Wyoming,56,322,6
2777,2020-04-22,Alabama,1,5610,201
2778,2020-04-22,Alaska,2,335,9
2779,2020-04-22,American Samoa,60,0,0
2780,2020-04-22,Arizona,4,5459,236
2781,2020-04-22,Arkansas,5,2392,44
2782,2020-04-22,California,6,37573,1425
2783,2020-04-22,Colorado,8,10878,526
2784,2020-04-22,Connecticut,9,22469,1544
2785,2020-04-22,Delaware,10,3200,89
2786,2020-04-22,District of Columbia,11,3206,127
2787,2020-04-22,Florida,12,28301,926
2788,2020-04-22,Georgia,13,20099,837
2789,2020-04-22,Guam,66,911,6
2790,2020-04-22,Hawaii,15,586,12
2791,2020-04-22,Idaho,16,1688,54
2792,2020-04-22,Illinois,17,35108,1577
2793,2020-04-22,Indiana,18,12438,661
2794,2020-04-22,Iowa,19,3764,90
2795,2020-04-22,Kansas,20,2292,111
2796,2020-04-22,Kentucky,21,3373,185
2797,2020-04-22,Louisiana,22,25258,1473
2798,2020-04-22,Maine,23,907,39
2799,2020-04-22,Maryland,24,14775,632
2800,2020-04-22,Massachusetts,25,42944,2182
2801,2020-04-22,Michigan,26,33929,2812
2802,2020-04-22,Minnesota,27,2721,179
2803,2020-04-22,Mississippi,28,4894,193
2804,2020-04-22,Missouri,29,6137,236
2805,2020-04-22,Montana,30,439,14
2806,2020-04-22,Nebraska,31,1827,43
2807,2020-04-22,Nevada,32,4081,187
2808,2020-04-22,New Hampshire,33,1588,48
2809,2020-04-22,New Jersey,34,95865,5063
2810,2020-04-22,New Mexico,35,2210,71
2811,2020-04-22,New York,36,257246,15302
2812,2020-04-22,North Carolina,37,7220,242
2813,2020-04-22,North Dakota,38,679,14
2814,2020-04-22,Northern Mariana Islands,69,14,2
2815,2020-04-22,Ohio,39,14117,610
2816,2020-04-22,Oklahoma,40,2894,169
2817,2020-04-22,Oregon,41,2059,78
2818,2020-04-22,Pennsylvania,42,36763,1720
2819,2020-04-22,Puerto Rico,72,915,46
2820,2020-04-22,Rhode Island,44,5841,181
2821,2020-04-22,South Carolina,45,4761,140
2822,2020-04-22,South Dakota,46,1858,9
2823,2020-04-22,Tennessee,47,7704,177
2824,2020-04-22,Texas,48,21769,572
2825,2020-04-22,Utah,49,3451,34
2826,2020-04-22,Vermont,50,823,40
2827,2020-04-22,Virgin Islands,78,54,3
2828,2020-04-22,Virginia,51,10266,349
2829,2020-04-22,Washington,53,12539,696
2830,2020-04-22,West Virginia,54,939,29
2831,2020-04-22,Wisconsin,55,4845,247
2832,2020-04-22,Wyoming,56,326,6
2833,2020-04-23,Alabama,1,5832,197
2834,2020-04-23,Alaska,2,337,9
2835,2020-04-23,American Samoa,60,0,0
2836,2020-04-23,Arizona,4,5769,257
2837,2020-04-23,Arkansas,5,2599,45
2838,2020-04-23,California,6,39534,1553
2839,2020-04-23,Colorado,8,11262,557
2840,2020-04-23,Connecticut,9,23100,1639
2841,2020-04-23,Delaware,10,3308,92
2842,2020-04-23,District of Columbia,11,3361,139
2843,2020-04-23,Florida,12,29640,986
2844,2020-04-23,Georgia,13,20905,871
2845,2020-04-23,Guam,66,975,6
2846,2020-04-23,Hawaii,15,590,12
2847,2020-04-23,Idaho,16,1721,54
2848,2020-04-23,Illinois,17,36935,1696
2849,2020-04-23,Indiana,18,13039,706
2850,2020-04-23,Iowa,19,3939,96
2851,2020-04-23,Kansas,20,2615,112
2852,2020-04-23,Kentucky,21,3548,194
2853,2020-04-23,Louisiana,22,25739,1540
2854,2020-04-23,Maine,23,937,44
2855,2020-04-23,Maryland,24,15737,680
2856,2020-04-23,Massachusetts,25,46023,2360
2857,2020-04-23,Michigan,26,35252,2977
2858,2020-04-23,Minnesota,27,2942,200
2859,2020-04-23,Mississippi,28,5153,201
2860,2020-04-23,Missouri,29,6321,248
2861,2020-04-23,Montana,30,442,14
2862,2020-04-23,Nebraska,31,2191,47
2863,2020-04-23,Nevada,32,4208,195
2864,2020-04-23,New Hampshire,33,1670,51
2865,2020-04-23,New Jersey,34,99989,5368
2866,2020-04-23,New Mexico,35,2379,78
2867,2020-04-23,New York,36,263460,15740
2868,2020-04-23,North Carolina,37,7608,253
2869,2020-04-23,North Dakota,38,709,15
2870,2020-04-23,Northern Mariana Islands,69,14,2
2871,2020-04-23,Ohio,39,14694,656
2872,2020-04-23,Oklahoma,40,3017,179
2873,2020-04-23,Oregon,41,2127,83
2874,2020-04-23,Pennsylvania,42,38334,1713
2875,2020-04-23,Puerto Rico,72,915,46
2876,2020-04-23,Rhode Island,44,6256,189
2877,2020-04-23,South Carolina,45,4917,150
2878,2020-04-23,South Dakota,46,1956,9
2879,2020-04-23,Tennessee,47,8230,180
2880,2020-04-23,Texas,48,22706,601
2881,2020-04-23,Utah,49,3621,35
2882,2020-04-23,Vermont,50,825,43
2883,2020-04-23,Virgin Islands,78,54,3
2884,2020-04-23,Virginia,51,11000,375
2885,2020-04-23,Washington,53,12906,717
2886,2020-04-23,West Virginia,54,981,31
2887,2020-04-23,Wisconsin,55,5052,257
2888,2020-04-23,Wyoming,56,332,7
